user_id,kac,count_initial_scan_subscriptions,days,rollup_count,unsubscribe_count,inbox_count,fresh_count,unknown_count,domains_gmail,domains_others,signup_origin_Web App,signup_origin_iPhone,Mean_Pred_days,Med_Pred_days
5013504,0,64,88,0.0,57.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,211.531509587,211.531509587
5281663,0,31,32,0.0,1.0,19.0,11.0,0.0,0.0,1.0,1.0,0.0,207.36823814,207.36823814
4865829,0,15,88,0.0,3.0,2.0,10.0,0.0,1.0,0.0,1.0,0.0,199.012570843,199.012570843
4371825,0,71,83,0.0,11.0,1.0,59.0,0.0,1.0,0.0,1.0,0.0,202.965930409,202.965930409
4434868,0,47,263,2.0,43.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,227.773398068,227.773398068
3952114,0,470,272,3.0,277.0,69.0,121.0,0.0,1.0,0.0,0.0,1.0,300.113834361,300.113834361
3590375,0,122,280,0.0,5.0,9.0,108.0,0.0,1.0,0.0,1.0,0.0,204.553035297,204.553035297
4588839,0,54,27,0.0,10.0,13.0,31.0,0.0,0.0,1.0,1.0,0.0,209.873911304,209.873911304
1557628,0,226,746,0.0,202.0,2.0,22.0,0.0,1.0,0.0,1.0,0.0,254.076005359,254.076005359
3403069,0,348,215,0.0,138.0,6.0,202.0,2.0,1.0,0.0,1.0,0.0,246.13948465,246.13948465
4461900,0,340,212,26.0,154.0,25.0,135.0,0.0,1.0,0.0,1.0,0.0,257.536477263,257.536477263
1167666,0,642,845,199.0,9.0,24.0,410.0,0.0,1.0,0.0,1.0,0.0,291.910631576,291.910631576
4479021,0,262,141,36.0,131.0,68.0,27.0,0.0,1.0,0.0,0.0,1.0,263.921210293,263.921210293
4421153,0,335,69,272.0,56.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,306.136142097,306.136142097
3474482,0,167,234,25.0,88.0,48.0,6.0,0.0,1.0,0.0,0.0,1.0,247.434571546,247.434571546
4383110,0,333,270,122.0,111.0,99.0,1.0,0.0,1.0,0.0,0.0,1.0,284.986716175,284.986716175
2963198,0,2070,294,11.0,1682.0,10.0,367.0,0.0,1.0,0.0,1.0,0.0,1242.22019855,1242.22019855
2325472,0,194,557,2.0,146.0,42.0,4.0,0.0,1.0,0.0,0.0,1.0,255.034002933,255.034002933
1485211,0,335,697,32.0,53.0,165.0,85.0,0.0,1.0,0.0,1.0,0.0,241.697833455,241.697833455
3535287,0,56,186,0.0,46.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,228.321683627,228.321683627
3941928,0,335,163,0.0,185.0,59.0,91.0,0.0,1.0,0.0,1.0,0.0,260.409533595,260.409533595
3623947,0,126,271,2.0,78.0,10.0,36.0,0.0,1.0,0.0,0.0,1.0,237.431245208,237.431245208
1631844,0,205,186,0.0,144.0,1.0,60.0,0.0,1.0,0.0,1.0,0.0,238.200584348,238.200584348
4142278,0,417,162,88.0,221.0,46.0,62.0,0.0,1.0,0.0,1.0,0.0,304.781164777,304.781164777
1412858,0,376,693,0.0,78.0,66.0,232.0,0.0,1.0,0.0,1.0,0.0,236.286428837,236.286428837
3846082,0,271,215,96.0,139.0,25.0,11.0,0.0,1.0,0.0,0.0,1.0,277.435311644,277.435311644
3274964,0,203,245,0.0,79.0,96.0,28.0,0.0,1.0,0.0,1.0,0.0,228.456542039,228.456542039
4499478,0,21,210,0.0,0.0,17.0,4.0,0.0,0.0,1.0,1.0,0.0,206.62631461,206.62631461
4077109,0,18,267,0.0,10.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,207.768953689,207.768953689
1712060,0,53,632,0.0,48.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,209.21110963,209.21110963
2240146,0,43,596,0.0,43.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,207.754602888,207.754602888
3724635,0,182,209,0.0,102.0,80.0,0.0,0.0,0.0,1.0,0.0,1.0,257.398640689,257.398640689
3333899,0,124,374,0.0,31.0,15.0,78.0,0.0,0.0,1.0,1.0,0.0,217.532665696,217.532665696
2731720,0,32,433,0.0,18.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,210.440074741,210.440074741
4539696,0,16,174,0.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,229.607025582,229.607025582
3080562,0,176,269,0.0,24.0,17.0,135.0,0.0,1.0,0.0,1.0,0.0,211.225770501,211.225770501
3298970,0,163,329,0.0,0.0,46.0,117.0,0.0,1.0,0.0,1.0,0.0,207.290202531,207.290202531
4274231,0,123,249,0.0,65.0,30.0,28.0,0.0,1.0,0.0,0.0,1.0,235.570745803,235.570745803
4111996,0,62,207,10.0,30.0,7.0,15.0,0.0,1.0,0.0,0.0,1.0,227.788293101,227.788293101
888494,0,821,856,0.0,544.0,42.0,235.0,0.0,1.0,0.0,1.0,0.0,453.588444275,453.588444275
19616,0,631,1490,67.0,538.0,17.0,9.0,0.0,1.0,0.0,1.0,0.0,459.478963064,459.478963064
3580602,0,412,317,4.0,61.0,16.0,331.0,0.0,1.0,0.0,0.0,1.0,247.147065517,247.147065517
4548741,0,244,208,113.0,68.0,53.0,10.0,0.0,1.0,0.0,0.0,1.0,265.931086694,265.931086694
1348054,0,535,756,0.0,107.0,17.0,411.0,0.0,1.0,0.0,1.0,0.0,250.341739788,250.341739788
3789911,0,154,218,1.0,88.0,0.0,65.0,0.0,1.0,0.0,1.0,0.0,222.786002297,222.786002297
3301335,0,541,248,0.0,323.0,18.0,200.0,0.0,1.0,0.0,1.0,0.0,316.742117899,316.742117899
4509637,0,40,253,0.0,18.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,223.88045357,223.88045357
3294914,0,110,340,1.0,46.0,33.0,30.0,0.0,1.0,0.0,1.0,0.0,213.439101611,213.439101611
3877664,0,208,269,2.0,140.0,48.0,18.0,0.0,1.0,0.0,0.0,1.0,254.795266525,254.795266525
3164571,0,205,247,0.0,25.0,43.0,137.0,0.0,1.0,0.0,1.0,0.0,214.163431711,214.163431711
5485291,0,15,21,0.0,3.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,199.382516332,199.382516332
4108351,0,119,160,0.0,32.0,15.0,72.0,0.0,1.0,0.0,1.0,0.0,209.956723449,209.956723449
3763470,0,118,297,0.0,22.0,21.0,75.0,0.0,0.0,1.0,0.0,1.0,236.741743727,236.741743727
4828640,0,7,137,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,199.31345031,199.31345031
3426060,0,258,363,0.0,171.0,64.0,23.0,0.0,1.0,0.0,1.0,0.0,251.970535994,251.970535994
4811946,0,18,85,0.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,220.391935914,220.391935914
5382261,0,33,30,0.0,0.0,30.0,3.0,0.0,1.0,0.0,1.0,0.0,200.561799895,200.561799895
4525856,0,25,246,0.0,6.0,2.0,17.0,0.0,1.0,0.0,1.0,0.0,200.00653376,200.00653376
2674618,0,100,14,0.0,63.0,12.0,25.0,0.0,1.0,0.0,1.0,0.0,215.133394028,215.133394028
4597276,0,253,40,112.0,99.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,272.289155019,272.289155019
2915266,0,204,459,0.0,82.0,9.0,113.0,0.0,1.0,0.0,1.0,0.0,224.402475399,224.402475399
3354824,0,139,377,13.0,93.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,227.614090991,227.614090991
524684,0,908,1024,249.0,409.0,169.0,81.0,0.0,1.0,0.0,1.0,0.0,578.537879345,578.537879345
4042422,0,270,267,0.0,174.0,16.0,80.0,0.0,1.0,0.0,1.0,0.0,250.515697686,250.515697686
1271125,0,408,834,21.0,251.0,136.0,0.0,0.0,1.0,0.0,1.0,0.0,297.508364333,297.508364333
2995703,0,143,282,0.0,57.0,1.0,85.0,0.0,1.0,0.0,1.0,0.0,215.494602796,215.494602796
588359,0,825,1008,12.0,540.0,266.0,7.0,0.0,1.0,0.0,1.0,0.0,488.23558995,488.23558995
2327983,0,371,584,0.0,55.0,18.0,298.0,0.0,1.0,0.0,1.0,0.0,228.019991551,228.019991551
3456985,0,312,331,0.0,54.0,60.0,198.0,0.0,1.0,0.0,1.0,0.0,226.829364347,226.829364347
796145,0,979,900,0.0,338.0,82.0,559.0,0.0,1.0,0.0,1.0,0.0,373.934872897,373.934872897
4124046,0,70,170,33.0,31.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,213.670306242,213.670306242
5465749,0,247,6,0.0,4.0,0.0,243.0,0.0,1.0,0.0,1.0,0.0,209.857635242,209.857635242
4502773,0,335,254,0.0,77.0,21.0,237.0,0.0,1.0,0.0,1.0,0.0,231.161338353,231.161338353
4841395,0,134,21,3.0,58.0,53.0,20.0,0.0,1.0,0.0,0.0,1.0,236.444906818,236.444906818
416719,0,576,1030,0.0,543.0,0.0,33.0,0.0,1.0,0.0,1.0,0.0,413.285537403,413.285537403
4577714,0,189,148,61.0,57.0,40.0,31.0,0.0,1.0,0.0,0.0,1.0,249.262357579,249.262357579
3094491,0,217,320,0.0,150.0,6.0,61.0,0.0,1.0,0.0,1.0,0.0,240.648890408,240.648890408
4288252,0,83,205,0.0,39.0,19.0,25.0,0.0,1.0,0.0,0.0,1.0,228.91195067,228.91195067
3382960,0,47,254,0.0,6.0,4.0,37.0,0.0,1.0,0.0,1.0,0.0,201.083596946,201.083596946
4908730,0,66,61,0.0,0.0,3.0,63.0,0.0,1.0,0.0,1.0,0.0,200.777002195,200.777002195
2772733,0,364,459,0.0,278.0,84.0,2.0,0.0,1.0,0.0,1.0,0.0,291.617261478,291.617261478
4935342,0,92,41,18.0,30.0,9.0,35.0,0.0,1.0,0.0,0.0,1.0,230.475927019,230.475927019
2849591,0,641,445,92.0,122.0,25.0,402.0,0.0,1.0,0.0,1.0,0.0,290.974724712,290.974724712
255635,0,36,956,0.0,33.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,205.491048567,205.491048567
4579570,0,129,100,0.0,75.0,19.0,21.0,14.0,1.0,0.0,0.0,1.0,239.19037778,239.19037778
5125910,0,159,52,1.0,107.0,36.0,15.0,0.0,1.0,0.0,1.0,0.0,229.217277208,229.217277208
5211756,0,152,59,17.0,123.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,234.746643517,234.746643517
3163966,0,189,313,0.0,102.0,17.0,70.0,0.0,1.0,0.0,1.0,0.0,228.459089062,228.459089062
4689698,0,23,160,0.0,8.0,12.0,3.0,0.0,1.0,0.0,0.0,1.0,221.164161005,221.164161005
5058311,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,197.716674746,197.716674746
3962350,0,80,218,2.0,14.0,13.0,51.0,0.0,1.0,0.0,0.0,1.0,224.651481746,224.651481746
4614794,0,59,212,0.0,37.0,5.0,17.0,0.0,1.0,0.0,1.0,0.0,207.585040295,207.585040295
4602474,0,260,91,61.0,125.0,16.0,58.0,0.0,1.0,0.0,1.0,0.0,253.743468799,253.743468799
4247398,0,313,196,25.0,123.0,17.0,148.0,0.0,1.0,0.0,0.0,1.0,259.441039336,259.441039336
2442812,0,274,520,171.0,41.0,29.0,33.0,0.0,1.0,0.0,1.0,0.0,264.341547252,264.341547252
1362855,0,966,844,15.0,826.0,116.0,9.0,0.0,1.0,0.0,1.0,0.0,728.351745565,728.351745565
1309756,0,443,855,103.0,253.0,87.0,0.0,0.0,1.0,0.0,1.0,0.0,327.461514597,327.461514597
668012,0,1675,859,260.0,791.0,110.0,514.0,0.0,1.0,0.0,0.0,1.0,827.521531598,827.521531598
4266017,0,1504,236,31.0,688.0,651.0,134.0,0.0,1.0,0.0,0.0,1.0,584.213784862,584.213784862
4936074,0,107,102,6.0,0.0,0.0,101.0,0.0,1.0,0.0,1.0,0.0,203.671546449,203.671546449
3424308,0,83,372,18.0,8.0,56.0,1.0,0.0,1.0,0.0,1.0,0.0,209.217395518,209.217395518
806363,0,585,988,2.0,320.0,260.0,3.0,0.0,1.0,0.0,1.0,0.0,341.694122229,341.694122229
4748368,0,134,52,0.0,30.0,8.0,96.0,0.0,1.0,0.0,1.0,0.0,209.938008846,209.938008846
2757490,0,131,297,63.0,20.0,27.0,21.0,0.0,0.0,1.0,1.0,0.0,230.242286246,230.242286246
216869,0,105,1118,46.0,51.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,222.66603114,222.66603114
3723416,0,272,315,1.0,199.0,48.0,24.0,0.0,1.0,0.0,0.0,1.0,270.065439974,270.065439974
4757319,0,502,27,134.0,288.0,57.0,23.0,0.0,1.0,0.0,1.0,0.0,357.955307538,357.955307538
3508439,0,279,182,1.0,269.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,283.895112815,283.895112815
3117109,0,295,249,139.0,99.0,57.0,0.0,0.0,1.0,0.0,1.0,0.0,274.45716753,274.45716753
5333585,0,41,23,7.0,1.0,25.0,8.0,0.0,1.0,0.0,1.0,0.0,202.224956061,202.224956061
4916144,0,56,40,0.0,9.0,18.0,29.0,0.0,1.0,0.0,1.0,0.0,202.709792947,202.709792947
3396477,0,273,190,3.0,17.0,5.0,248.0,0.0,1.0,0.0,1.0,0.0,214.653639522,214.653639522
3810832,0,1177,313,59.0,758.0,14.0,346.0,0.0,1.0,0.0,0.0,1.0,533.231774729,533.231774729
3042343,0,580,403,23.0,317.0,61.0,179.0,0.0,1.0,0.0,1.0,0.0,330.692901875,330.692901875
4478561,0,148,124,22.0,66.0,59.0,1.0,0.0,1.0,0.0,0.0,1.0,242.41706649,242.41706649
1642168,0,589,618,0.0,427.0,12.0,150.0,0.0,1.0,0.0,1.0,0.0,361.819720711,361.819720711
1391072,0,179,774,4.0,170.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,257.557876213,257.557876213
4492445,0,92,201,0.0,15.0,14.0,63.0,0.0,1.0,0.0,1.0,0.0,205.31340287,205.31340287
4672789,0,120,173,0.0,40.0,13.0,67.0,0.0,1.0,0.0,1.0,0.0,211.501637975,211.501637975
3440831,0,42,281,0.0,12.0,21.0,9.0,0.0,1.0,0.0,1.0,0.0,202.780161284,202.780161284
2683660,0,282,432,3.0,45.0,17.0,217.0,0.0,1.0,0.0,1.0,0.0,221.62803971,221.62803971
3336293,0,609,278,163.0,304.0,50.0,92.0,0.0,1.0,0.0,1.0,0.0,391.162365883,391.162365883
3363218,0,286,199,100.0,108.0,19.0,59.0,0.0,1.0,0.0,1.0,0.0,262.156437161,262.156437161
2898960,0,269,455,0.0,136.0,117.0,10.0,6.0,1.0,0.0,1.0,0.0,248.394802433,248.394802433
3461165,0,100,367,27.0,35.0,37.0,1.0,0.0,1.0,0.0,0.0,1.0,234.649108183,234.649108183
3601521,0,242,341,47.0,146.0,32.0,17.0,0.0,1.0,0.0,0.0,1.0,266.54452822,266.54452822
5277446,0,62,12,4.0,15.0,3.0,40.0,0.0,1.0,0.0,1.0,0.0,204.193604169,204.193604169
917303,0,720,710,143.0,464.0,94.0,19.0,0.0,1.0,0.0,1.0,0.0,488.304001568,488.304001568
3753757,0,25,152,5.0,6.0,11.0,3.0,0.0,0.0,1.0,0.0,1.0,230.796419888,230.796419888
5004103,0,22,54,13.0,0.0,1.0,8.0,0.0,1.0,0.0,1.0,0.0,201.218653865,201.218653865
2210869,0,284,533,32.0,190.0,0.0,62.0,0.0,1.0,0.0,1.0,0.0,263.631154677,263.631154677
4049392,0,107,210,28.0,32.0,39.0,8.0,0.0,0.0,0.0,0.0,1.0,440.440681725,440.440681725
2185709,0,416,583,54.0,172.0,35.0,155.0,0.0,1.0,0.0,1.0,0.0,276.949368592,276.949368592
187843,0,152,1075,0.0,116.0,1.0,35.0,0.0,1.0,0.0,1.0,0.0,228.684203765,228.684203765
3597146,0,165,243,16.0,13.0,6.0,130.0,0.0,1.0,0.0,1.0,0.0,211.282449956,211.282449956
3459973,0,354,209,0.0,27.0,21.0,305.0,1.0,1.0,0.0,0.0,1.0,237.902354308,237.902354308
1144942,0,545,783,275.0,205.0,52.0,13.0,0.0,1.0,0.0,1.0,0.0,395.173757755,395.173757755
759052,0,434,978,0.0,405.0,3.0,26.0,0.0,1.0,0.0,1.0,0.0,335.809183074,335.809183074
4803142,0,63,153,0.0,46.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,209.295368038,209.295368038
4545235,0,94,158,0.0,69.0,24.0,1.0,0.0,0.0,1.0,0.0,1.0,244.372872926,244.372872926
1916143,0,96,599,0.0,71.0,9.0,16.0,0.0,1.0,0.0,1.0,0.0,216.430161746,216.430161746
4333845,0,313,107,20.0,130.0,43.0,120.0,0.0,1.0,0.0,0.0,1.0,261.251861579,261.251861579
1958606,0,513,482,0.0,249.0,108.0,156.0,0.0,1.0,0.0,1.0,0.0,296.130848585,296.130848585
2230221,0,946,518,179.0,520.0,91.0,156.0,0.0,1.0,0.0,1.0,0.0,601.936120467,601.936120467
3674896,0,69,216,20.0,38.0,4.0,7.0,0.0,1.0,0.0,1.0,0.0,212.342751331,212.342751331
4733387,0,149,123,0.0,31.0,13.0,105.0,0.0,1.0,0.0,1.0,0.0,211.112203434,211.112203434
4224487,0,17,155,0.0,6.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,220.17913793,220.17913793
903083,0,2220,869,40.0,1603.0,556.0,21.0,0.0,1.0,0.0,1.0,0.0,1175.8695167,1175.8695167
2024321,0,612,671,73.0,270.0,73.0,196.0,0.0,1.0,0.0,1.0,0.0,337.17023504,337.17023504
2627862,0,629,523,227.0,285.0,110.0,7.0,0.0,1.0,0.0,1.0,0.0,425.649459495,425.649459495
3333004,0,161,285,0.0,95.0,3.0,63.0,0.0,1.0,0.0,1.0,0.0,224.618790928,224.618790928
4651418,0,76,200,0.0,29.0,25.0,22.0,0.0,1.0,0.0,0.0,1.0,227.218132214,227.218132214
690677,0,792,1002,44.0,729.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,603.387683552,603.387683552
4313097,0,175,298,9.0,163.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,243.288979624,243.288979624
1162943,0,217,771,0.0,200.0,1.0,16.0,0.0,1.0,0.0,1.0,0.0,252.907733694,252.907733694
4423832,0,257,180,87.0,49.0,17.0,104.0,0.0,1.0,0.0,1.0,0.0,241.337015089,241.337015089
4495073,0,44,247,1.0,23.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,224.989588132,224.989588132
1585033,0,872,748,0.0,116.0,27.0,729.0,0.0,1.0,0.0,1.0,0.0,277.28435035,277.28435035
4247948,0,290,187,0.0,195.0,46.0,49.0,0.0,1.0,0.0,0.0,1.0,269.749543715,269.749543715
3158609,0,368,393,0.0,325.0,2.0,41.0,0.0,1.0,0.0,1.0,0.0,300.98503507,300.98503507
1490255,0,286,811,0.0,62.0,13.0,211.0,0.0,1.0,0.0,1.0,0.0,224.648082497,224.648082497
4639265,0,188,107,0.0,11.0,0.0,177.0,0.0,1.0,0.0,1.0,0.0,208.392449561,208.392449561
5441824,0,126,8,61.0,1.0,19.0,45.0,0.0,1.0,0.0,1.0,0.0,217.150918834,217.150918834
4177752,0,587,315,381.0,181.0,23.0,2.0,0.0,1.0,0.0,0.0,1.0,386.636401571,386.636401571
4404693,0,190,144,42.0,48.0,34.0,66.0,0.0,1.0,0.0,0.0,1.0,243.476780485,243.476780485
3308997,0,676,338,0.0,589.0,0.0,87.0,0.0,1.0,0.0,1.0,0.0,452.419840551,452.419840551
4926611,0,282,121,0.0,14.0,119.0,149.0,0.0,0.0,1.0,0.0,1.0,246.847520042,246.847520042
5266449,0,86,48,0.0,3.0,77.0,6.0,0.0,1.0,0.0,1.0,0.0,205.785036453,205.785036453
5134285,0,5,19,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,198.026869004,198.026869004
1430651,0,135,759,8.0,76.0,0.0,51.0,0.0,1.0,0.0,1.0,0.0,220.773106207,220.773106207
4211777,0,151,266,0.0,41.0,18.0,92.0,0.0,1.0,0.0,1.0,0.0,213.478491384,213.478491384
4059209,0,290,242,0.0,37.0,28.0,225.0,0.0,1.0,0.0,1.0,0.0,220.237631419,220.237631419
3573437,0,31,285,0.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,395.881349815,395.881349815
4567004,0,382,152,6.0,340.0,34.0,2.0,0.0,1.0,0.0,0.0,1.0,308.511509759,308.511509759
863374,0,458,853,104.0,237.0,112.0,5.0,0.0,1.0,0.0,1.0,0.0,325.424075767,325.424075767
4256799,0,334,230,0.0,213.0,48.0,73.0,0.0,1.0,0.0,0.0,1.0,276.146421726,276.146421726
2861470,0,233,352,0.0,121.0,12.0,100.0,0.0,1.0,0.0,1.0,0.0,235.023452561,235.023452561
1526356,0,365,703,0.0,322.0,1.0,42.0,0.0,0.0,0.0,1.0,0.0,1096.31849123,1096.31849123
2992676,0,632,382,20.0,449.0,35.0,128.0,0.0,1.0,0.0,0.0,1.0,355.107596095,355.107596095
3151510,0,180,363,0.0,102.0,43.0,35.0,0.0,1.0,0.0,1.0,0.0,229.403975604,229.403975604
1144245,0,148,860,0.0,124.0,10.0,14.0,0.0,1.0,0.0,1.0,0.0,230.773271985,230.773271985
3221558,0,771,180,205.0,259.0,56.0,251.0,0.0,1.0,0.0,1.0,0.0,413.828341462,413.828341462
1419138,0,1134,830,0.0,182.0,120.0,751.0,81.0,1.0,0.0,1.0,0.0,360.408240164,360.408240164
3792583,0,141,261,7.0,92.0,38.0,4.0,0.0,1.0,0.0,0.0,1.0,242.994701214,242.994701214
4105144,0,201,166,0.0,107.0,13.0,81.0,0.0,1.0,0.0,1.0,0.0,230.033048509,230.033048509
687554,0,877,1016,30.0,328.0,70.0,449.0,0.0,1.0,0.0,1.0,0.0,370.66940778,370.66940778
5363900,0,290,24,10.0,68.0,173.0,39.0,0.0,1.0,0.0,1.0,0.0,237.655444971,237.655444971
4822979,0,199,38,0.0,37.0,72.0,90.0,0.0,1.0,0.0,1.0,0.0,217.840013369,217.840013369
4303741,0,451,214,50.0,101.0,43.0,257.0,0.0,1.0,0.0,0.0,1.0,268.567924799,268.567924799
3139108,0,558,307,133.0,364.0,34.0,27.0,0.0,1.0,0.0,1.0,0.0,396.270638175,396.270638175
4455778,0,219,172,85.0,87.0,40.0,7.0,0.0,1.0,0.0,0.0,1.0,261.783967835,261.783967835
4290209,0,287,203,0.0,127.0,35.0,125.0,0.0,1.0,0.0,1.0,0.0,240.966483884,240.966483884
773443,0,1784,985,0.0,1676.0,23.0,85.0,0.0,1.0,0.0,1.0,0.0,1178.46549297,1178.46549297
1695218,0,631,717,0.0,553.0,37.0,41.0,0.0,1.0,0.0,1.0,0.0,430.166260388,430.166260388
3108637,0,564,371,121.0,318.0,125.0,0.0,0.0,1.0,0.0,1.0,0.0,378.409377174,378.409377174
4531115,0,420,153,90.0,300.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,332.982678001,332.982678001
455498,0,1521,978,0.0,567.0,15.0,939.0,0.0,1.0,0.0,1.0,0.0,598.598463635,598.598463635
2901743,0,768,457,0.0,442.0,4.0,322.0,0.0,1.0,0.0,1.0,0.0,388.82652866,388.82652866
773104,0,757,880,1.0,479.0,0.0,277.0,0.0,1.0,0.0,1.0,0.0,405.516997802,405.516997802
4635720,0,143,113,0.0,42.0,10.0,91.0,0.0,1.0,0.0,1.0,0.0,212.883092068,212.883092068
2778503,0,262,457,0.0,8.0,240.0,14.0,0.0,0.0,1.0,1.0,0.0,231.851774146,231.851774146
429515,0,975,817,179.0,324.0,244.0,228.0,0.0,1.0,0.0,1.0,0.0,486.573612622,486.573612622
1629901,0,553,624,306.0,43.0,4.0,200.0,0.0,1.0,0.0,1.0,0.0,336.814811436,336.814811436
5302547,0,207,17,0.0,150.0,5.0,52.0,0.0,1.0,0.0,1.0,0.0,239.992942025,239.992942025
2284725,0,1421,381,719.0,221.0,157.0,324.0,0.0,0.0,1.0,1.0,0.0,1414.66221112,1414.66221112
1183504,0,669,802,21.0,51.0,25.0,572.0,0.0,0.0,1.0,1.0,0.0,259.63663383,259.63663383
4424835,0,308,266,150.0,2.0,114.0,42.0,0.0,0.0,1.0,0.0,1.0,275.95444235,275.95444235
2065586,0,574,635,168.0,244.0,67.0,95.0,0.0,1.0,0.0,1.0,0.0,363.804820013,363.804820013
4193680,0,80,214,0.0,22.0,10.0,48.0,0.0,1.0,0.0,1.0,0.0,205.907404657,205.907404657
4580236,0,108,99,0.0,35.0,22.0,51.0,0.0,1.0,0.0,1.0,0.0,210.368906528,210.368906528
439615,0,861,1026,105.0,399.0,256.0,101.0,0.0,1.0,0.0,1.0,0.0,466.606527948,466.606527948
1943205,0,869,642,269.0,385.0,133.0,82.0,0.0,1.0,0.0,1.0,0.0,564.363909181,564.363909181
4809580,0,58,162,0.0,34.0,13.0,11.0,0.0,1.0,0.0,1.0,0.0,207.344016866,207.344016866
692912,0,593,1010,0.0,441.0,88.0,64.0,0.0,1.0,0.0,1.0,0.0,375.761720886,375.761720886
2264951,0,266,606,0.0,264.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,273.974463885,273.974463885
450587,0,493,1014,40.0,410.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,364.849319125,364.849319125
4560527,0,148,147,0.0,50.0,14.0,84.0,0.0,1.0,0.0,1.0,0.0,214.966439345,214.966439345
4476079,0,504,238,0.0,452.0,30.0,22.0,0.0,1.0,0.0,0.0,1.0,341.600148796,341.600148796
3057125,0,25,373,3.0,19.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,202.963355697,202.963355697
4431915,0,78,150,1.0,70.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,215.27653825,215.27653825
4521100,0,136,246,0.0,107.0,10.0,19.0,0.0,0.0,0.0,1.0,0.0,650.213857178,650.213857178
3764077,0,232,333,0.0,0.0,201.0,31.0,0.0,1.0,0.0,0.0,1.0,236.741662552,236.741662552
4908487,0,189,10,0.0,81.0,39.0,69.0,0.0,1.0,0.0,1.0,0.0,224.995935075,224.995935075
4804809,0,114,78,0.0,105.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,241.399740865,241.399740865
2834034,0,635,405,0.0,66.0,132.0,437.0,0.0,1.0,0.0,1.0,0.0,253.226595044,253.226595044
5287039,0,78,48,0.0,51.0,24.0,3.0,0.0,1.0,0.0,1.0,0.0,212.213848369,212.213848369
874294,0,963,743,277.0,492.0,189.0,5.0,0.0,1.0,0.0,1.0,0.0,696.469985195,696.469985195
4581267,0,119,230,0.0,113.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,226.263912016,226.263912016
3882217,0,593,130,64.0,253.0,32.0,244.0,0.0,1.0,0.0,0.0,1.0,313.733844408,313.733844408
588734,0,1947,878,0.0,324.0,1388.0,235.0,0.0,1.0,0.0,1.0,0.0,682.280667174,682.280667174
651788,0,982,882,0.0,131.0,72.0,250.0,529.0,1.0,0.0,1.0,0.0,626.46487729,626.46487729
4930544,0,314,113,85.0,145.0,34.0,50.0,0.0,1.0,0.0,1.0,0.0,271.043784142,271.043784142
3771606,0,107,309,11.0,71.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0,236.594504491,236.594504491
4891262,0,98,138,8.0,12.0,3.0,75.0,0.0,1.0,0.0,1.0,0.0,206.089988527,206.089988527
1983712,0,1247,640,288.0,571.0,387.0,1.0,0.0,1.0,0.0,1.0,0.0,868.107742813,868.107742813
4000842,0,412,281,152.0,210.0,44.0,6.0,0.0,1.0,0.0,0.0,1.0,315.940402857,315.940402857
4056117,0,457,308,94.0,231.0,105.0,27.0,0.0,1.0,0.0,0.0,1.0,313.004954603,313.004954603
4003604,0,41,229,0.0,0.0,4.0,37.0,0.0,1.0,0.0,1.0,0.0,199.706854376,199.706854376
3540844,0,710,220,299.0,177.0,167.0,67.0,0.0,1.0,0.0,0.0,1.0,376.667207515,376.667207515
